Id,SalePrice
1366,134449.71817320472
1367,124521.10202761106
1368,240634.55959399478
1369,185749.93338359488
1370,229958.09175233374
1371,180181.8762762143
1372,259536.35170202944
1373,314030.0268901551
1374,219361.11857575618
1375,223855.64127425154
1376,194292.75498227743
1377,147641.66462997155
1378,147566.02680114147
1379,179722.40008366844
1380,197120.57505617978
1381,204282.79119541415
1382,230978.2554225287
1383,145853.0557436505
1384,152221.70225078112
1385,120064.49046403772
1386,218450.29671008934
1387,212281.1520244539
1388,200462.22643287492
1389,194777.69398532042
1390,264660.0406396943
1391,220181.15747644295
1392,225273.93953388423
1393,244944.27350902962
1394,135574.6751936478
1395,198444.12567490173
1396,200874.09550305843
1397,179743.3122031288
1398,194979.0348051702
1399,123968.87958769406
1400,135672.61256575602
1401,124496.37865500152
1402,200637.7873732682
1403,135398.60759084838
1404,244703.33283011804
1405,138218.09748039336
1406,137941.13070430135
1407,97004.37286369178
1408,109019.24898781106
1409,107212.02454370799
1410,124412.01798315781
1411,84847.71020153047
1412,44381.856025542955
1413,96877.76805376624
1414,130756.91542232459
1415,116439.8663933269
1416,146245.81717063262
1417,129138.98927747984
1418,168562.04211034894
1419,144651.5807996479
1420,93094.1097791318
1421,147415.30010584462
1422,183831.01681333967
1423,201349.7467166329
1424,185870.32254556907
1425,188726.37308132296
1426,245934.78507951737
1427,106694.18009535487
1428,133027.125834935
1429,43416.10477413387
1430,74071.42110615432
1431,131588.01344171524
1432,53418.50587725896
1433,87677.46562779952
1434,69119.03375689563
1435,326163.53486987157
1436,287300.29025198176
1437,201174.1412237554
1438,145271.69676294902
1439,204267.27122131732
1440,159569.74781593264
1441,219527.50344392876
1442,187389.73530095041
1443,334577.15384418186
1444,358685.7051058322
1445,94208.73741330377
1446,199912.77907226648
1447,107627.74207156745
1448,136698.5682743241
1449,144210.56921865724
1450,81388.03000975247
1451,77840.84142818731
1452,147679.2310566236
1453,77122.71794735808
1454,78372.81572132408
1455,82567.48773178273
1456,77178.21231000818
1457,163725.8557983901
1458,124614.79837608148
1459,217183.2473607831
